"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Indoor Temperature (°C)","Indoor Humidity (%)","Avg Wind Direction (10 mins) (°)","Outdoor Battery","Absolute Pressure (hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-02-16T18:00:00-05:00,2025-02-16 18:00:00,28.1,32,23.9,8.6,13,34.9,80,0,0,0,0,16,16,16,1012.4,78,28.6,48,124,1,1012.4,28.9,16.5
2025-02-16T17:50:00-05:00,2025-02-16 17:50:00,28.6,32.9,23.9,8.6,13,34.9,115,0,0,0,0,16,16,16,1012.2,76,28.5,47,302,1,1012.2,28.7,16.1
2025-02-16T17:40:00-05:00,2025-02-16 17:40:00,28.6,33.1,24.2,6.1,9.4,34.9,55,0,0,0,0,16,16,16,1012,77,28.4,48,326,1,1012,28.7,16.3
2025-02-16T17:30:00-05:00,2025-02-16 17:30:00,28.9,33.4,24,9.7,16.6,34.9,118,0,0,0,0,16,16,16,1012.1,75,28.3,47,299,1,1012.1,28.5,15.9
2025-02-16T17:20:00-05:00,2025-02-16 17:20:00,28.8,33.4,24.1,8.6,11.2,34.9,223,0,0,0,0,16,16,16,1011.9,76,27.9,49,131,1,1011.9,28.3,16.2
2025-02-16T17:10:00-05:00,2025-02-16 17:10:00,29,33.9,24.3,7.2,13,34.9,135,0,0,0,0,16,16,16,1011.7,76,26.6,52,126,1,1011.7,26.7,15.9
2025-02-16T17:00:00-05:00,2025-02-16 17:00:00,29.2,34.2,24.3,5.4,16.6,34.9,102,0,0,0,0,16,16,16,1011.6,75,25.6,43,167,1,1011.6,25.3,12.1
2025-02-16T16:50:00-05:00,2025-02-16 16:50:00,29.3,34.2,24.2,9.7,18.4,34.9,158,0,0,0,0,16,16,16,1011.8,74,26.3,43,144,1,1011.8,26.1,12.7
2025-02-16T16:40:00-05:00,2025-02-16 16:40:00,29.2,34.2,24.3,7.2,18.4,34.9,274,0,0,0,0,16,16,16,1011.6,75,26.3,42,148,1,1011.6,26.1,12.3
2025-02-16T16:30:00-05:00,2025-02-16 16:30:00,29.1,33.9,24.2,10.8,18.4,34.9,96,0,0,0,0,16,16,16,1011.8,75,26.4,42,138,1,1011.8,26.2,12.4
2025-02-16T16:20:00-05:00,2025-02-16 16:20:00,29.2,34.6,24.7,6.5,16.6,34.9,86,0,0,0,0,16,16,16,1011.8,77,26.5,42,55,1,1011.8,26.3,12.6
2025-02-16T16:10:00-05:00,2025-02-16 16:10:00,28.6,33.5,24.6,5.8,14.8,34.9,341,0,0,0,0,16,16,16,1011.9,79,26.4,41,117,1,1011.9,26.2,12.1
2025-02-16T16:00:00-05:00,2025-02-16 16:00:00,28.3,32.5,24.1,6.5,18.4,34.9,267,0,0,0,0,16,16,16,1011.9,78,26.6,40,120,1,1011.9,26.3,11.9
2025-02-16T15:50:00-05:00,2025-02-16 15:50:00,28.3,32.5,24.1,9.4,14.8,34.9,119,0,0,0,0,16,16,16,1012,78,26.6,40,130,1,1012,26.3,11.9
2025-02-16T15:40:00-05:00,2025-02-16 15:40:00,28.9,34,24.7,6.1,11.2,34.9,152,0,0,0,0,16,16,16,1012.1,78,26.7,39,189,1,1012.1,26.6,11.6
2025-02-16T15:30:00-05:00,2025-02-16 15:30:00,28.4,32.8,24.2,7.2,14.8,34.9,130,0,0,0,0,16,16,16,1012,78,26.7,39,130,1,1012,26.6,11.6
2025-02-16T15:20:00-05:00,2025-02-16 15:20:00,28.4,32.8,24.2,8.3,20.2,34.9,74,0,0,0,0,16,16,16,1012.2,78,26.9,39,130,1,1012.2,26.7,11.8
2025-02-16T15:10:00-05:00,2025-02-16 15:10:00,29.3,34.4,24.4,11.5,18.4,34.9,112,0,0,0,0,16,16,16,1012.1,75,27,40,119,1,1012.1,26.9,12.2
2025-02-16T15:00:00-05:00,2025-02-16 15:00:00,29.9,35.5,24.5,8.6,13,34.9,109,0,0,0,0,16,16,16,1012.2,73,27.2,41,143,1,1012.2,27.1,12.8
2025-02-16T14:50:00-05:00,2025-02-16 14:50:00,29.1,34.4,24.6,7.9,18.4,34.9,60,0,0,0,0,16,16,16,1012.3,77,27.8,42,82,1,1012.3,27.6,13.7
2025-02-16T14:40:00-05:00,2025-02-16 14:40:00,29.3,34.4,24.4,10.4,16.6,34.9,132,0,0,0,0,16,16,16,1012.5,75,28.5,45,112,1,1012.5,28.6,15.4
2025-02-16T14:30:00-05:00,2025-02-16 14:30:00,29.3,34.2,24.2,5,7.2,34.9,343,0,0,0,0,16,16,16,1012.8,74,29.3,49,81,1,1012.8,29.9,17.4
2025-02-16T14:20:00-05:00,2025-02-16 14:20:00,29.7,35,24.3,5,7.2,34.9,123,0,0,0,0,16,16,16,1012.7,73,31,54,104,1,1012.7,33.4,20.6
2025-02-16T14:10:00-05:00,2025-02-16 14:10:00,29.5,35,24.6,9,16.6,34.9,112,0,0,0,0,16,16,16,1012.8,75,32.4,58,161,1,1012.8,37.4,23.1
2025-02-16T14:00:00-05:00,2025-02-16 14:00:00,29.1,34.2,24.4,7.6,13,34.9,164,0,0,0,0,16,16,16,1013,76,32.6,58,166,1,1013,37.8,23.2
2025-02-16T13:50:00-05:00,2025-02-16 13:50:00,29.4,34.7,24.5,8.3,14.8,34.9,122,0,15.2,0,0,16,16,16,1013.1,75,32.7,58,106,1,1013.1,38.1,23.3
2025-02-16T13:40:00-05:00,2025-02-16 13:40:00,29,33.9,24.3,9.4,18.4,34.9,134,0,15.2,0,0,16,16,16,1013.3,76,32.9,57,123,1,1013.3,38.2,23.2
2025-02-16T13:30:00-05:00,2025-02-16 13:30:00,29.4,34.7,24.5,8.6,13,34.9,261,0,15.2,0,0,16,16,16,1013.6,75,33,57,86,1,1013.6,38.5,23.3
2025-02-16T13:20:00-05:00,2025-02-16 13:20:00,29.2,34.4,24.5,4.7,14.8,34.9,14,0,15.2,0,0,16,16,16,1013.9,76,32.9,57,144,1,1013.9,38.2,23.2
2025-02-16T13:10:00-05:00,2025-02-16 13:10:00,28.9,33.8,24.5,7.2,14.8,34.9,131,0,15.2,0,0,16,16,16,1014.1,77,33.1,58,168,1,1014.1,39.1,23.7
2025-02-16T13:00:00-05:00,2025-02-16 13:00:00,28.7,33.5,24.5,6.1,20.2,34.9,104,0,15.2,0,0,16,16,16,1014,78,33,57,105,1,1014,38.5,23.3
2025-02-16T12:50:00-05:00,2025-02-16 12:50:00,29,33.9,24.3,11.5,20.2,34.9,133,0,15.2,0,0,16,16,16,1013.8,76,33.3,57,144,1,1013.8,39.2,23.6
2025-02-16T12:40:00-05:00,2025-02-16 12:40:00,28.9,33.6,24.2,9.7,22,34.9,86,0,15.2,0,0,16,16,16,1014.1,76,33,60,112,1,1014.1,39.5,24.2
2025-02-16T12:30:00-05:00,2025-02-16 12:30:00,28.7,33.5,24.5,6.1,22,34.9,263,0,15.2,0,0,16,16,16,1013.9,78,32.9,61,274,1,1013.9,39.6,24.4
2025-02-16T12:20:00-05:00,2025-02-16 12:20:00,28.5,33,24.3,10.8,27.7,34.9,146,0,15.2,0,0,16,16,16,1014.3,78,33,60,168,1,1014.3,39.5,24.2
2025-02-16T12:10:00-05:00,2025-02-16 12:10:00,28.5,33,24.3,14.8,23.8,34.9,37,0,15.2,0,0,16,16,16,1014.3,78,33,60,140,1,1014.3,39.5,24.2
2025-02-16T12:00:00-05:00,2025-02-16 12:00:00,28.6,33.1,24.2,13.7,23.8,34.9,305,0,15.2,0,0,16,16,16,1014.4,77,33.1,60,75,1,1014.4,39.8,24.3
2025-02-16T11:50:00-05:00,2025-02-16 11:50:00,28.5,33,24.3,11.9,27.7,34.9,144,0,15.2,0,0,16,16,16,1014,78,33,60,190,1,1014,39.5,24.2
2025-02-16T11:40:00-05:00,2025-02-16 11:40:00,28.5,33.2,24.5,12.2,23.8,34.9,153,0,15.2,0,0,16,16,16,1014.2,79,33,60,65,1,1014.2,39.5,24.2
2025-02-16T11:30:00-05:00,2025-02-16 11:30:00,28.5,33,24.3,11.5,29.5,34.9,60,0,15.2,0,0,16,16,16,1014.2,78,32.9,60,81,1,1014.2,39.3,24.1
2025-02-16T11:20:00-05:00,2025-02-16 11:20:00,28.5,33,24.3,14.4,23.8,34.9,146,0,15.2,0,0,16,16,16,1014.1,78,33,59,52,1,1014.1,39.2,23.9
2025-02-16T11:10:00-05:00,2025-02-16 11:10:00,28.3,32.9,24.5,10.1,29.5,34.9,78,0,15.2,0,0,16,16,16,1014.1,80,32.8,59,127,1,1014.1,38.7,23.7
2025-02-16T10:59:00-05:00,2025-02-16 10:59:00,28.2,32.6,24.4,14.4,33.1,34.9,213,0,15.2,0,0,16,16,16,1014.1,80,32.7,59,167,1,1014.1,38.4,23.6
2025-02-16T10:49:00-05:00,2025-02-16 10:49:00,28.3,32.5,24.1,20.5,25.6,31.3,144,0,15.2,0,0,16,16,16,1014.3,78,32.6,59,113,1,1014.3,38.2,23.5
2025-02-16T10:39:00-05:00,2025-02-16 10:39:00,28.4,32.9,24.4,12.2,25.6,31.3,284,0,15.2,0,0,16,16,16,1014.1,79,32.6,59,298,1,1014.1,38.2,23.5
2025-02-16T10:29:00-05:00,2025-02-16 10:29:00,28.3,32.9,24.5,10.1,23.8,31.3,75,0,15.2,0,0,16,16,16,1014.1,80,32.4,59,118,1,1014.1,37.7,23.3
2025-02-16T10:19:00-05:00,2025-02-16 10:19:00,28.2,32.3,24,13.7,23.8,31.3,10,0,15.2,0,0,16,16,16,1014.2,78,32.1,60,5,1,1014.2,37.3,23.3
2025-02-16T10:09:00-05:00,2025-02-16 10:09:00,28.2,32.4,24.2,10.1,29.5,31.3,80,0,15.2,0,0,16,16,16,1014.1,79,31.8,60,40,1,1014.1,36.6,23.1
2025-02-16T09:59:00-05:00,2025-02-16 09:59:00,28,32.1,24.2,9.4,31.3,31.3,318,0,15.2,0,0,16,16,16,1014,80,31,61,191,1,1014,35.1,22.6
2025-02-16T09:49:00-05:00,2025-02-16 09:49:00,27.7,31.4,23.9,18.7,22,31.3,167,0,15.2,0,0,16,16,16,1014.2,80,31,62,155,1,1014.2,35.3,22.8
2025-02-16T09:39:00-05:00,2025-02-16 09:39:00,28,31.9,24,14.4,20.2,31.3,16,0,15.2,0,0,16,16,16,1014,79,31.1,61,126,1,1014,35.3,22.7
2025-02-16T09:29:00-05:00,2025-02-16 09:29:00,27.9,32,24.3,6.8,22,31.3,124,0,15.2,0,0,16,16,16,1013.9,81,30.4,63,290,1,1013.9,34.3,22.6
2025-02-16T09:19:00-05:00,2025-02-16 09:19:00,27.2,30.4,23.9,12.2,23.8,31.3,82,0,15.2,0,0,16,16,16,1013.7,82,29,67,212,1,1013.7,32.2,22.2
2025-02-16T09:09:00-05:00,2025-02-16 09:09:00,27,30.1,24.1,11.5,22,31.3,164,0,15.2,0,0,16,16,16,1013.8,84,28.7,67,90,1,1013.8,31.6,21.9
2025-02-16T08:59:00-05:00,2025-02-16 08:59:00,26.8,29.6,23.9,7.2,20.2,31.3,76,0,15.2,0,0,16,16,16,1013.8,84,28.2,69,133,1,1013.8,30.9,21.9
2025-02-16T08:49:00-05:00,2025-02-16 08:49:00,26.8,29.6,23.9,7.2,22,31.3,227,0,15.2,0,0,16,16,16,1013.5,84,28.2,69,19,1,1013.5,30.9,21.9
2025-02-16T08:39:00-05:00,2025-02-16 08:39:00,26.8,29.6,23.9,11.2,18.4,31.3,119,0,15.2,0,0,16,16,16,1013.4,84,28.5,68,300,1,1013.4,31.3,22
2025-02-16T08:29:00-05:00,2025-02-16 08:29:00,26.9,29.9,24,13,20.2,31.3,244,0,15.2,0,0,16,16,16,1013.3,84,28.8,67,176,1,1013.3,31.8,22.1
2025-02-16T08:19:00-05:00,2025-02-16 08:19:00,26.9,29.8,23.8,10.4,16.6,31.3,265,0,15.2,0,0,16,16,16,1013.3,83,28.7,67,154,1,1013.3,31.6,21.9
2025-02-16T08:09:00-05:00,2025-02-16 08:09:00,27,29.9,23.7,14.8,25.6,31.3,143,0,15.2,0,0,16,16,16,1013.1,82,30.2,63,138,1,1013.1,33.9,22.3
2025-02-16T07:59:00-05:00,2025-02-16 07:59:00,27.1,30.2,23.8,17.3,23.8,31.3,159,0,15.2,0,0,16,16,16,1012.6,82,28.5,68,115,1,1012.6,31.3,22
2025-02-16T07:49:00-05:00,2025-02-16 07:49:00,26.9,29.9,24,11.5,22,31.3,342,0,15.2,0,0,16,16,16,1012.6,84,27.7,70,120,1,1012.6,30.1,21.7
2025-02-16T07:39:00-05:00,2025-02-16 07:39:00,26.7,29.3,23.6,18,31.3,31.3,121,0,15.2,0,0,16,16,16,1012.2,83,27.4,71,107,1,1012.2,29.7,21.7
2025-02-16T07:29:00-05:00,2025-02-16 07:29:00,26.7,29.3,23.6,18,29.5,31.3,99,0,15.2,0,0,16,16,16,1012.4,83,27.3,71,195,1,1012.4,29.4,21.6
2025-02-16T07:19:00-05:00,2025-02-16 07:19:00,26.6,27.5,23.9,9.4,29.5,31.3,7,0,15.2,0,0,16,16,16,1012.3,85,27.2,71,136,1,1012.3,29.3,21.4
2025-02-16T07:09:00-05:00,2025-02-16 07:09:00,26.6,27.5,23.9,17.6,22,31.3,143,0,15.2,0,0,16,16,16,1012.1,85,27.2,70,112,1,1012.1,29.2,21.2
2025-02-16T06:59:00-05:00,2025-02-16 06:59:00,26.6,27.5,23.7,12.2,25.6,31.3,142,0,15.2,0,0,16,16,16,1012,84,27.2,70,138,1,1012,29.2,21.2
2025-02-16T06:49:00-05:00,2025-02-16 06:49:00,26.5,27.4,23.6,10.4,18.4,31.3,153,0,15.2,0,0,16,16,16,1012.2,84,27.3,70,120,1,1012.2,29.4,21.3
2025-02-16T06:39:00-05:00,2025-02-16 06:39:00,26.6,27.5,23.7,13,20.2,31.3,165,0,15.2,0,0,16,16,16,1012.2,84,27.2,70,186,1,1012.2,29.2,21.2
2025-02-16T06:29:00-05:00,2025-02-16 06:29:00,26.5,27.4,23.4,14.8,23.8,31.3,86,0,15.2,0,0,16,16,16,1012.1,83,27.2,70,142,1,1012.1,29.2,21.2
2025-02-16T06:19:00-05:00,2025-02-16 06:19:00,26.5,27.4,23.4,14.8,25.6,31.3,36,0,15.2,0,0,16,16,16,1012,83,27.2,70,159,1,1012,29.2,21.2
2025-02-16T06:09:00-05:00,2025-02-16 06:09:00,26.5,27.4,23.4,14.4,22,31.3,118,0,15.2,0,0,16,16,16,1011.9,83,27.2,70,146,1,1011.9,29.2,21.2
2025-02-16T05:59:00-05:00,2025-02-16 05:59:00,26.5,27.4,23.4,7.9,18.4,31.3,303,0,15.2,0,0,16,16,16,1011.9,83,27.2,69,129,1,1011.9,29.1,21
2025-02-16T05:49:00-05:00,2025-02-16 05:49:00,26.5,27.5,24,6.5,14.8,31.3,327,0,15.2,0,0,16,16,16,1011.8,86,27.2,70,302,1,1011.8,29.2,21.2
2025-02-16T05:39:00-05:00,2025-02-16 05:39:00,26.5,27.4,23.6,9,20.2,31.3,323,0,15.2,0,0,16,16,16,1011.8,84,27.3,69,168,1,1011.8,29.3,21.1
2025-02-16T05:29:00-05:00,2025-02-16 05:29:00,26.5,27.4,23.6,7.9,16.6,31.3,161,0,15.2,0,0,16,16,16,1011.5,84,27.2,69,113,1,1011.5,29.1,21
2025-02-16T05:19:00-05:00,2025-02-16 05:19:00,26.6,27.5,23.5,9.7,16.6,31.3,228,0,15.2,0,0,16,16,16,1011.6,83,27.2,69,205,1,1011.6,29.1,21
2025-02-16T05:09:00-05:00,2025-02-16 05:09:00,26.5,27.4,23.8,9.4,18.4,31.3,205,0,15.2,0,0,16,16,16,1011.5,85,27.2,69,74,1,1011.5,29.1,21
2025-02-16T04:59:00-05:00,2025-02-16 04:59:00,26.5,27.4,23.6,14.4,25.6,31.3,132,0,15.2,0,0,16,16,16,1011.4,84,27.2,69,303,1,1011.4,29.1,21
2025-02-16T04:49:00-05:00,2025-02-16 04:49:00,26.5,27.4,23.6,7.9,13,31.3,148,0,15.2,0,0,16,16,16,1011.5,84,27.3,69,186,1,1011.5,29.3,21.1
2025-02-16T04:39:00-05:00,2025-02-16 04:39:00,26.5,27.4,23.6,6.8,16.6,31.3,322,0,15.2,0,0,16,16,16,1011.4,84,27.2,69,129,1,1011.4,29.1,21
2025-02-16T04:29:00-05:00,2025-02-16 04:29:00,26.5,27.4,23.4,8.6,16.6,31.3,315,0,15.2,0,0,16,16,16,1011.5,83,27.2,68,309,1,1011.5,29,20.8
2025-02-16T04:19:00-05:00,2025-02-16 04:19:00,26.5,27.4,23.4,8.3,16.6,31.3,28,0,15.2,0,0,16,16,16,1011.6,83,27.2,68,137,1,1011.6,29,20.8
2025-02-16T04:09:00-05:00,2025-02-16 04:09:00,26.5,27.4,23.6,7.2,14.8,31.3,193,0,15.2,0,0,16,16,16,1011.6,84,27.3,68,206,1,1011.6,29.2,20.9
2025-02-16T03:59:00-05:00,2025-02-16 03:59:00,26.6,27.5,23.3,9,18.4,31.3,69,0,15.2,0,0,16,16,16,1012,82,27.3,68,142,1,1012,29.2,20.9
2025-02-16T03:49:00-05:00,2025-02-16 03:49:00,26.6,27.5,23.5,11.5,20.2,31.3,82,0,15.2,0,0,16,16,16,1011.9,83,27.2,68,131,1,1011.9,29,20.8
2025-02-16T03:39:00-05:00,2025-02-16 03:39:00,26.6,27.5,23.3,7.9,20.2,31.3,289,0,15.2,0,0,16,16,16,1012,82,27.2,68,155,1,1012,29,20.8
2025-02-16T03:29:00-05:00,2025-02-16 03:29:00,26.6,27.5,23.5,9,20.2,31.3,326,0,15.2,0,0,16,16,16,1012.1,83,27.2,68,149,1,1012.1,29,20.8
2025-02-16T03:19:00-05:00,2025-02-16 03:19:00,26.6,27.5,23.3,13,23.8,31.3,149,0,15.2,0,0,16,16,16,1012.4,82,27.2,68,274,1,1012.4,29,20.8
2025-02-16T03:09:00-05:00,2025-02-16 03:09:00,26.6,27.5,23.3,7.9,14.8,31.3,179,0,15.2,0,0,16,16,16,1012.5,82,27.2,68,309,1,1012.5,29,20.8
2025-02-16T02:59:00-05:00,2025-02-16 02:59:00,26.7,29.2,23.4,11.2,25.6,31.3,312,0,15.2,0,0,16,16,16,1012.4,82,27.2,67,37,1,1012.4,28.9,20.5
2025-02-16T02:49:00-05:00,2025-02-16 02:49:00,26.6,27.5,23.7,7.2,18.4,31.3,311,0,15.2,0,0,16,16,16,1012.4,84,27.2,67,133,1,1012.4,28.9,20.5
2025-02-16T02:39:00-05:00,2025-02-16 02:39:00,26.6,27.5,23.5,16.2,23.8,31.3,94,0,15.2,0,0,16,16,16,1012.7,83,27.2,67,137,1,1012.7,28.9,20.5
2025-02-16T02:29:00-05:00,2025-02-16 02:29:00,26.7,29.3,23.6,14.8,23.8,31.3,168,0,15.2,0,0,16,16,16,1012.7,83,27.2,67,193,1,1012.7,28.9,20.5
2025-02-16T02:19:00-05:00,2025-02-16 02:19:00,26.7,29.4,23.8,20.9,29.5,31.3,104,0,15.2,0,0,16,16,16,1012.5,84,27.2,66,98,1,1012.5,28.8,20.3
2025-02-16T02:09:00-05:00,2025-02-16 02:09:00,26.6,27.5,23.9,8.6,23.8,31.3,248,0,15.2,0,0,16,16,16,1012.9,85,27.2,66,145,1,1012.9,28.8,20.3
2025-02-16T01:59:00-05:00,2025-02-16 01:59:00,26.6,27.5,23.9,11.2,20.2,31.3,205,0,15.2,0,0,16,16,16,1012.9,85,27.2,66,102,1,1012.9,28.8,20.3
2025-02-16T01:49:00-05:00,2025-02-16 01:49:00,26.6,27.5,23.9,10.4,22,31.3,36,0,15.2,0,0,16,16,16,1013.2,85,27.2,65,126,1,1013.2,28.8,20.1
2025-02-16T01:39:00-05:00,2025-02-16 01:39:00,26.6,27.5,23.9,11.2,23.8,31.3,228,0,15.2,0,0,16,16,16,1013,85,27.2,65,312,1,1013,28.8,20.1
2025-02-16T01:29:00-05:00,2025-02-16 01:29:00,26.6,27.5,23.9,15.5,25.6,31.3,136,0,15.2,0,0,16,16,16,1013,85,27.2,65,122,1,1013,28.8,20.1
2025-02-16T01:09:00-05:00,2025-02-16 01:09:00,26.7,29.3,23.6,14.4,23.8,27.7,104,0,15.2,0,0,16,16,16,1013.1,83,27.2,63,247,1,1013.1,28.6,19.6
2025-02-16T00:59:00-05:00,2025-02-16 00:59:00,26.5,27.4,23.4,17.6,27.7,27.7,88,0,15.2,0,0,16,16,16,1013.5,83,27.2,62,134,1,1013.5,28.5,19.3
2025-02-16T00:48:00-05:00,2025-02-16 00:48:00,26.4,27.3,23.7,12.6,20.2,22,153,0,15.2,0,0,16,16,16,1013.5,85,27.2,61,51,1,1013.5,28.4,19
